,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,Unnamed: 10,RainStatus,SnowStatus,weatherType,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
367,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/3/15,6.49,",,W",,,,1,0,0,0.71,",,W,2400",0,"T,,W,",0,",,W,",,,42,",,W",33,",,W",,,80,",,W",70,",,W",12.1,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
368,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/4/15,6.49,",,W",,,,1,0,0,0.3,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",41,",,W",,,280,",,W",260,",,W",29.1,",,W",46.1,",,W",1,",,W",,,,,,,,
369,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/5/15,10.51,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",21,",,W",,,280,",,W",300,",,W",23.9,",,W",38,",,W",,,,,,,,,,
370,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/6/15,4.03,",,W",,,,1,1,1,0.05,",,W,2400",1,",,W,",0,",,W,",,,22,",,W",19,",,W",,,320,",,W",280,",,W",14.1,",,W",23.9,",,W",,,,,,,,,1,",,W"
371,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/7/15,12.75,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",1,",,W,",,,23,",,W",9,",,W",,,310,",,W",300,",,W",21.9,",,W",38.9,",,W",,,,,,,,,,
372,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/8/15,8.72,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,"T,,W,",,,21,",,W",8,",,W",,,310,",,W",310,",,W",18.1,",,W",31.1,",,W",,,,,,,,,,
373,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/9/15,8.72,",,W",,,,1,1,1,0.07,",,W,2400",1.5,",,W,",0,"T,,W,",,,33,",,W",19,",,W",,,280,",,W",290,",,W",21,",,W",30,",,W",,,,,,,,,1,",,W"
374,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/10/15,8.05,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",1,",,W,",,,23,",,W",16,",,W",,,250,",,W",230,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,
375,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/11/15,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",1,",,W,",,,37,",,W",18,",,W",,,230,",,W",250,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
376,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/12/15,3.8,",,W",,,,1,0,0,0.36,",,W,2400",0,"T,,W,",0,"T,,W,",,,39,",,W",35,",,W",,,260,",,W",260,",,W",12.1,",,W",19.9,",,W",1,",,W",,,1,",,W",,,,
377,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/13/15,8.5,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,36,",,W",17,",,W",,,30,",,W",40,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,
378,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/14/15,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,32,",,W",16,",,W",,,70,",,W",80,",,W",14.1,",,W",17,",,W",,,,,,,,,,
379,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/15/15,4.7,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,35,",,W",25,",,W",,,250,",,W",290,",,W",15,",,W",19.9,",,W",,,,,,,,,,
380,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/16/15,9.84,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",20,",,W",,,310,",,W",320,",,W",21,",,W",32,",,W",,,,,,,,,1,",,W"
381,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/17/15,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,32,",,W",17,",,W",,,310,",,W",190,",,W",14.1,",,W",23,",,W",,,,,,,,,,
382,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/18/15,3.8,",,W",,,,1,0,0,2.1,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",31,",,W",,,270,",,W",210,",,W",10.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,,
383,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/19/15,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",36,",,W",,,290,",,W",270,",,W",16.1,",,W",33.1,",,W",,,,,,,,,,
384,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/20/15,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,40,",,W",32,",,W",,,290,",,W",280,",,W",13,",,W",19.9,",,W",,,,,,,,,,
385,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/21/15,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,36,",,W",25,",,W",,,350,",,W",20,",,W",10.1,",,W",15,",,W",,,,,,,,,,
386,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/22/15,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,40,",,W",31,",,W",,,310,",,W",300,",,W",14.1,",,W",21.9,",,W",,,,,,,,,1,",,W"
387,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/23/15,5.59,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,39,",,W",28,",,W",,,250,",,W",250,",,W",14.1,",,W",19,",,W",,,,,,,,,,
388,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/24/15,6.04,",,W",,,,1,1,1,0.72,",,W,2400",3.6,",,W,",3,",,W,",,,39,",,W",33,",,W",,,290,",,W",290,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,,,1,",,W"
389,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/25/15,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",2,",,W,",,,42,",,W",31,",,W",,,250,",,W",260,",,W",17,",,W",30,",,W",,,,,,,,,,
390,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/26/15,12.75,",,W",,,,1,1,1,0.48,",,W,2400",5.5,",,W,",2,",,W,",,,31,",,W",22,",,W",,,60,",,W",50,",,W",23,",,W",34,",,W",1,",,W",1,",,W",,,,,1,",,W"
391,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/27/15,8.28,",,W",,,,1,1,1,0.36,",,W,2400",4.3,",,W,",8,",,W,",,,30,",,W",20,",,W",,,10,",,W",330,",,W",17,",,W",30,",,W",1,",,W",1,",,W",,,,,1,",,W"
392,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/28/15,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,34,",,W",16,",,W",,,310,",,W",310,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,
393,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/29/15,3.8,",,W",,,,1,0,0,0.02,",,W,2400",0,"T,,W,",6,",,W,",,,36,",,W",19,",,W",,,190,",,W",180,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
394,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/30/15,10.51,",,W",,,,1,1,1,0.06,",,W,2400",1,",,W,",7,",,W,",,,38,",,W",19,",,W",,,310,",,W",300,",,W",21.9,",,W",36,",,W",1,",,W",,,,,,,1,",,W"
395,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/31/15,12.3,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",7,",,W,",,,26,",,W",13,",,W",,,310,",,W",290,",,W",23.9,",,W",44.1,",,W",,,,,,,,,,
396,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/1/15,3.8,",,W",,,,1,1,1,0.03,",,W,2400",0.3,",,W,",6,",,W,",,,36,",,W",20,",,W",,,250,",,W",260,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
397,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/2/15,9.84,",,W",,,,1,1,1,1.02,",,W,2400",5,",,W,",7,",,W,",,,34,",,W",14,",,W",,,70,",,W",310,",,W",21.9,",,W",32,",,W",1,",,W",1,",,W",,,1,",,W",1,",,W"
398,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/3/15,7.16,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,26,",,W",13,",,W",,,310,",,W",310,",,W",17,",,W",27.1,",,W",,,,,,,,,,
399,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/4/15,4.25,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,43,",,W",24,",,W",,,260,",,W",250,",,W",13,",,W",19,",,W",,,,,,,,,,
400,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/5/15,8.5,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,42,",,W",14,",,W",,,360,",,W",310,",,W",19.9,",,W",30,",,W",,,,,,,,,,
401,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/6/15,7.16,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,27,",,W",12,",,W",,,270,",,W",240,",,W",17,",,W",25.9,",,W",,,,,,,,,,
402,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/7/15,3.8,",,W",,,,1,0,0,0.02,",,W,2400",0,"T,,W,",8,",,W,",,,40,",,W",25,",,W",,,260,",,W",250,",,W",12.1,",,W",18.1,",,W",,,,,,,,,1,",,W"
403,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/8/15,8.5,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,37,",,W",29,",,W",,,70,",,W",60,",,W",18.1,",,W",25.9,",,W",1,",,W",,,,,,,1,",,W"
404,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/9/15,10.96,",,W",,,,1,0,0,0.09,",,W,2400",0,"T,,W,",8,",,W,",,,29,",,W",25,",,W",,,60,",,W",50,",,W",19.9,",,W",29.1,",,W",,,,,,,,,1,",,W"
405,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/10/15,10.51,",,W",,,,1,1,1,0.01,",,W,2400",0.1,",,W,",8,",,W,",,,40,",,W",26,",,W",,,30,",,W",30,",,W",18.1,",,W",28,",,W",,,,,,,,,1,",,W"
406,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/11/15,6.49,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,34,",,W",22,",,W",,,50,",,W",60,",,W",18.1,",,W",25.9,",,W",,,,,,,,,,
407,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/12/15,7.38,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",8,",,W,",,,40,",,W",16,",,W",,,310,",,W",320,",,W",21.9,",,W",38.9,",,W",,,,,,,,,1,",,W"
408,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/13/15,9.17,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",8,",,W,",,,21,",,W",8,",,W",,,310,",,W",300,",,W",21.9,",,W",36.9,",,W",,,,,,,,,,
409,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/14/15,5.37,",,W",,,,1,1,1,0.02,",,W,2400",0.9,",,W,",8,",,W,",,,32,",,W",16,",,W",,,10,",,W",250,",,W",14.1,",,W",23,",,W",,,,,,,,,1,",,W"
410,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/15/15,14.54,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",9,",,W,",,,25,",,W",4,",,W",,,300,",,W",310,",,W",23,",,W",42.1,",,W",,,,,,,,,1,",,W"
411,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/16/15,6.93,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",9,",,W,",,,21,",,W",3,",,W",,,310,",,W",320,",,W",21,",,W",36.9,",,W",,,,,,,,,,
412,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/17/15,4.7,",,W",,,,1,1,1,0.14,",,W,2400",3.3,",,W,",12,",,W,",,,27,",,W",14,",,W",,,50,",,W",30,",,W",12.1,",,W",16.1,",,W",,,,,,,,,1,",,W"
413,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/18/15,4.25,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",9,",,W,",,,33,",,W",19,",,W",,,250,",,W",260,",,W",15,",,W",21,",,W",,,,,,,,,1,",,W"
414,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/19/15,11.41,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",9,",,W,",,,27,",,W",8,",,W",,,280,",,W",280,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,
415,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/20/15,10.29,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",9,",,W,",,,19,",,W",2,",,W",,,290,",,W",290,",,W",21.9,",,W",36,",,W",,,,,,,,,,
416,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/21/15,4.47,",,W",,,,1,1,1,0.61,",,W,2400",3,",,W,",9,",,W,",,,32,",,W",13,",,W",,,200,",,W",180,",,W",14.1,",,W",23,",,W",1,",,W",,,,,1,",,W",1,",,W"
417,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/22/15,2.91,",,W",,,,1,1,1,0.1,",,W,2400",1,",,W,",13,",,W,",,,43,",,W",32,",,W",,,290,",,W",280,",,W",12.1,",,W",17,",,W",1,",,W",,,,,1,",,W",1,",,W"
418,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/23/15,11.18,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",12,",,W,",,,38,",,W",8,",,W",,,310,",,W",320,",,W",17,",,W",29.1,",,W",,,,,,,,,,
419,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/24/15,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",12,",,W,",,,24,",,W",4,",,W",,,170,",,W",180,",,W",14.1,",,W",23,",,W",,,,,,,,,,
420,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/25/15,6.49,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",12,",,W,",,,37,",,W",20,",,W",,,280,",,W",280,",,W",15,",,W",23.9,",,W",,,,,,,,,,
421,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/26/15,7.16,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",11,",,W,",,,32,",,W",21,",,W",,,50,",,W",50,",,W",15,",,W",19.9,",,W",,,,,,,,,1,",,W"
422,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/27/15,6.04,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",11,",,W,",,,30,",,W",18,",,W",,,310,",,W",300,",,W",13,",,W",19.9,",,W",,,,,,,,,,
423,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/28/15,3.58,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",11,",,W,",,,29,",,W",13,",,W",,,350,",,W",350,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
424,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/1/15,2.24,",,W",,,,1,1,1,0.52,",,W,2400",4.8,",,W,",10,",,W,",,,31,",,W",24,",,W",,,170,",,W",170,",,W",15,",,W",19.9,",,W",1,",,W",1,",,W",,,,,1,",,W"
425,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/2/15,8.05,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",15,",,W,",,,39,",,W",27,",,W",,,310,",,W",300,",,W",18.1,",,W",34,",,W",,,,,,,,,1,",,W"
426,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/3/15,4.92,",,W",,,,1,1,1,0.67,",,W,2400",1.8,",,W,",14,",,W,",,,37,",,W",22,",,W",,,240,",,W",250,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,1,",,W",1,",,W"
427,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/4/15,6.04,",,W",,,,1,0,0,0.25,",,W,2400",0,",,W,",13,",,W,",,,45,",,W",35,",,W",,,250,",,W",250,",,W",15,",,W",25.1,",,W",1,",,W",,,,,,,1,",,W"
428,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/5/15,5.82,",,W",,,,1,1,1,0.76,",,W,2400",7.5,",,W,",13,",,W,",,,40,",,W",19,",,W",,,310,",,W",300,",,W",14.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,1,",,W"
429,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/6/15,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",19,",,W,",,,27,",,W",12,",,W",,,250,",,W",250,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
430,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/7/15,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",18,",,W,",,,38,",,W",18,",,W",,,250,",,W",250,",,W",16.1,",,W",23.9,",,W",,,,,,,,,1,",,W"
431,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/8/15,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",16,",,W,",,,49,",,W",37,",,W",,,280,",,W",270,",,W",19.9,",,W",30,",,W",,,,,,,,,,
432,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/9/15,4.7,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,",13,",,W,",,,54,",,W",40,",,W",,,290,",,W",290,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,
433,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/10/15,3.58,",,W",,,,1,0,0,0.46,",,W,2400",0,",,W,",11,",,W,",,,53,",,W",39,",,W",,,180,",,W",170,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
434,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/11/15,6.93,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,",6,",,W,",,,59,",,W",44,",,W",,,320,",,W",330,",,W",14.1,",,W",21.9,",,W",1,",,W",,,,,,,,
435,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/12/15,8.28,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",4,",,W,",,,47,",,W",36,",,W",,,350,",,W",310,",,W",19.9,",,W",33.1,",,W",,,,,,,,,,
436,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/13/15,6.49,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",2,",,W,",,,43,",,W",31,",,W",,,170,",,W",190,",,W",13,",,W",19.9,",,W",,,,,,,,,,
437,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/14/15,5.59,",,W",,,,1,0,0,0.81,",,W,2400",0,",,W,",1,",,W,",,,51,",,W",40,",,W",,,160,",,W",170,",,W",15,",,W",21.9,",,W",1,",,W",,,,,,,,
438,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/15/15,11.41,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,44,",,W",36,",,W",,,310,",,W",320,",,W",23,",,W",40.9,",,W",,,,,,,,,,
439,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/16/15,3.8,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,52,",,W",35,",,W",,,310,",,W",310,",,W",13,",,W",19.9,",,W",,,,,,,,,,
440,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/17/15,9.62,",,W",,,,1,0,0,0.02,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",34,",,W",,,310,",,W",310,",,W",23.9,",,W",42.9,",,W",,,,,,,,,1,",,W"
441,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/18/15,9.62,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,39,",,W",29,",,W",,,310,",,W",290,",,W",19.9,",,W",35.1,",,W",,,,,,,,,1,",,W"
442,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/19/15,5.82,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",29,",,W",,,280,",,W",310,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
443,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/20/15,7.83,",,W",,,,1,1,1,0.4,",,W,2400",4.5,",,W,",0,",,W,",,,38,",,W",29,",,W",,,60,",,W",70,",,W",17,",,W",21.9,",,W",1,",,W",1,",,W",,,,,1,",,W"
444,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/21/15,5.37,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",5,",,W,",,,47,",,W",29,",,W",,,310,",,W",320,",,W",16.1,",,W",27.1,",,W",1,",,W",,,,,,,1,",,W"
445,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/22/15,7.61,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",28,",,W",,,310,",,W",310,",,W",18.1,",,W",30,",,W",,,,,,,,,,
446,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/23/15,6.71,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,38,",,W",23,",,W",,,310,",,W",280,",,W",16.1,",,W",27.1,",,W",,,,,,,,,,
447,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/24/15,4.03,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,45,",,W",26,",,W",,,360,",,W",360,",,W",13,",,W",17,",,W",,,,,,,,,,
448,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/25/15,4.47,",,W",,,,1,0,0,0.05,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",34,",,W",,,160,",,W",180,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,1,",,W"
449,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/26/15,2.91,",,W",,,,1,0,0,0.32,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",42,",,W",,,30,",,W",360,",,W",14.1,",,W",23,",,W",1,",,W",,,,,,,1,",,W"
450,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/27/15,4.25,",,W",,,,1,0,0,0.27,",,W,2400",0,",,W,",0,",,W,",,,46,",,W",39,",,W",,,360,",,W",290,",,W",12.1,",,W",18.1,",,W",1,",,W",,,,,,,,
451,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/28/15,7.61,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",0,",,W,",,,40,",,W",26,",,W",,,10,",,W",310,",,W",15,",,W",23,",,W",,,,,,,,,1,",,W"
452,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/29/15,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,46,",,W",25,",,W",,,230,",,W",250,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,
453,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/30/15,7.83,",,W",,,,0,0,0,0,"T,,W,2400",0,"T,,W,",0,",,W,",,,54,",,W",36,",,W",,,290,",,W",280,",,W",23.9,",,W",44.1,",,W",,,,,,,,,,
454,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/31/15,5.37,",,W",,,,1,0,0,0.17,",,W,2400",0,"T,,W,",0,",,W,",,,47,",,W",35,",,W",,,280,",,W",280,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,,
455,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/1/15,5.14,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",32,",,W",,,280,",,W",280,",,W",15,",,W",23,",,W",,,,,,,,,,
456,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/2/15,6.26,",,W",,,,0,0,0,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",41,",,W",,,250,",,W",260,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,
457,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/3/15,6.71,",,W",,,,1,0,0,0.04,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",59,",,W",,,250,",,W",250,",,W",16.1,",,W",25.1,",,W",1,",,W",,,,,,,1,",,W"
458,USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/4/15,10.07,",,W",,,,1,0,0,0.01,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",42,",,W",,,310,",,W",310,",,W",23.9,",,W",40.9,",,W",1,",,W",,,,,,,,
